c5,c119,gpt4o_triplets,gpt4o_triplets_clean
19801212087479I,EMERGENCY LANDING AFTER POWER LOSS FOUND WATER IN FUEL TANK.                                                       ,"<EMERGENCY LANDING, HAS CAUSE, POWER LOSS>
<POWER LOSS, HAS CAUSE, WATER IN FUEL TANK>","<EMERGENCY LANDING, HAS CAUSE, POWER LOSS>
<POWER LOSS, HAS CAUSE, WATER IN FUEL TANK>"
19801207087339I,ZN FAILED TO EXTEND GEAR BEFORE LANDING. GEAR WARNING HORN HAD BEEN REMOVED AND THE PILOT HAD BEEN SO ADVISED.     ,"<ZN, FAILED TO EXTEND, GEAR>
<GEAR WARNING HORN, REMOVED, >
<PILOT, ADVISED, GEAR WARNING HORN REMOVAL>","<ZN, FAILED TO EXTEND, GEAR>
<GEAR WARNING HORN, REMOVED, >
<PILOT, ADVISED, GEAR WARNING HORN REMOVAL>"
19810209014479I,DURING TAXI INTO POSITION PROP DAMAGE DUE TO UNKNOWN DEBRIS LEFT FROM RUNWAY MAINTENANCE.                          ,"<RUNWAY, MAINTAINED BY, UNKNOWN>","<RUNWAY, MAINTAINED BY, UNKNOWN>"
19801207087329I,RAN OFF END OF ICY RUNWAY AFTER ABORTING TAKEOFF. FOUND FROST ON AIRCRAFT.                                         ,"<AIRCRAFT, FOUND, FROST>","<AIRCRAFT, FOUND, FROST>"
19801117079979I,"LANDING IN SLUSH CAUSED DAMAGE TO LIGHT LENS, TAIL SKID, AND RIGHT INBOARD FLAP.                                   ","<LANDING IN SLUSH, HAS CAUSE, DAMAGE TO LIGHT LENS>
<LANDING IN SLUSH, HAS CAUSE, DAMAGE TO TAIL SKID>
<LANDING IN SLUSH, HAS CAUSE, DAMAGE TO RIGHT INBOARD FLAP>","<LANDING IN SLUSH, HAS CAUSE, DAMAGE TO LIGHT LENS>
<LANDING IN SLUSH, HAS CAUSE, DAMAGE TO TAIL SKID>
<LANDING IN SLUSH, HAS CAUSE, DAMAGE TO RIGHT INBOARD FLAP>"
19810207003009A,ENGINE QUIT ON TAKEOFF. CRASH-LANDED IN ROUGH FIELD OFF AIRPORT. FUEL VENT CAPS INCORRECTLY INSTALLED.             ,"<ENGINE, HAS EFFECT, QUIT ON TAKEOFF>
<PLANE, HAS CAUSE, FUEL VENT CAPS INCORRECTLY INSTALLED>
<PLANE, HAS EFFECT, CRASH-LANDED IN ROUGH FIELD OFF AIRPORT>","<ENGINE, HAS EFFECT, QUIT ON TAKEOFF>
<PLANE, HAS CAUSE, FUEL VENT CAPS INCORRECTLY INSTALLED>
<PLANE, HAS EFFECT, CRASH-LANDED IN ROUGH FIELD OFF AIRPORT>"
19810130002279A,ENGINE QUIT ON TAKEOFF. DID NOT USE ALTERNATE AIR. POSSIBLE WATER IN FUEL. DITCHED IN LAKE.                        ,"<ENGINE, HAS EFFECT, QUIT ON TAKEOFF>
<ENGINE, DID NOT USE, ALTERNATE AIR>
<ENGINE, POSSIBLE CAUSE, WATER IN FUEL>
<DITCHED, LOCATION, LAKE>","<ENGINE, HAS EFFECT, QUIT ON TAKEOFF>
<ENGINE, DID NOT USE, ALTERNATE AIR>
<ENGINE, POSSIBLE CAUSE, WATER IN FUEL>
<DITCHED, LOCATION, LAKE>"
19801230089799I,"FLAT NOSE STRUT FAILED TO EXTEND BEFORE RETRACTION. IT CAUGHT ON AIRPLANE STRUCTURE, BROKE THE BELLCRANK. COLLAPSED","<FLAT NOSE STRUT, HAS CAUSE, FAILED TO EXTEND>
<FAILED TO EXTEND, HAS EFFECT, CAUGHT ON AIRPLANE STRUCTURE>
<CAUGHT ON AIRPLANE STRUCTURE, HAS EFFECT, BROKE THE BELLCRANK>
<BROKE THE BELLCRANK, HAS EFFECT, COLLAPSED>","<FLAT NOSE STRUT, HAS CAUSE, FAILED TO EXTEND>
<FAILED TO EXTEND, HAS EFFECT, CAUGHT ON AIRPLANE STRUCTURE>
<CAUGHT ON AIRPLANE STRUCTURE, HAS EFFECT, BROKE THE BELLCRANK>
<BROKE THE BELLCRANK, HAS EFFECT, COLLAPSED>"
19810203002549A,ENGINE STOPPED ON FINAL APPROACH. AIRCRAFT CRASHED WHEN PILOT ATTEMPTED EMERGENCY LANDING. FUEL CONTAMINATION.     ,"<ENGINE STOPPED, HAS CAUSE, FUEL CONTAMINATION>
<AIRCRAFT CRASHED, HAS CAUSE, ENGINE STOPPED>
<AIRCRAFT CRASHED, HAS CAUSE, PILOT ATTEMPTED EMERGENCY LANDING>","<ENGINE STOPPED, HAS CAUSE, FUEL CONTAMINATION>
<AIRCRAFT CRASHED, HAS CAUSE, ENGINE STOPPED>
<AIRCRAFT CRASHED, HAS CAUSE, PILOT ATTEMPTED EMERGENCY LANDING>"
19810111000979A,LOST DIRECTIONAL CONTROL ON LANDING. HIT DITCH ON SIDE OF RUNWAY. NO DEFECTS FOUND. PILOT PROPELLER REVERSING ERROR,"<PILOT PROPELLER REVERSING ERROR, HAS CAUSE, LOST DIRECTIONAL CONTROL ON LANDING>","<PILOT PROPELLER REVERSING ERROR, HAS CAUSE, LOST DIRECTIONAL CONTROL ON LANDING>"
19801209089649I,ZE NOSE WHEEL STEERING DAMAGED BY A 3 INCH VERTICAL RIDGE IN NEWLY LAID RUNWAY SURFACE. SURFACE NOT COMPLIANCE 139 ,"<NOSE WHEEL STEERING, HAS CAUSE, 3 INCH VERTICAL RIDGE>
<3 INCH VERTICAL RIDGE, LOCATION, NEWLY LAID RUNWAY SURFACE>","<NOSE WHEEL STEERING, HAS CAUSE, 3 INCH VERTICAL RIDGE>
<3 INCH VERTICAL RIDGE, LOCATION, NEWLY LAID RUNWAY SURFACE>"
19810126001829A,ENGINES QUIT ON TAKEOFF. CRASH-LANDED. AIRPLANE HAD BEEN SERVICED WITH JET A FUEL. PILOT FAILED TO  CHECK FUEL.    ,"<AIRPLANE, USED BY, JET A FUEL>
<PILOT, HAS CAUSE, FAILED TO CHECK FUEL>","<AIRPLANE, USED BY, JET A FUEL>
<PILOT, HAS CAUSE, FAILED TO CHECK FUEL>"
19810210011689I,NOSE GEAR STRUT WAS COLLAPSED. WHEN GEAR RETRACTED A PIN WAS SHEARED. PRIOR TO LANDING GEAR FELL TO DOWN AND LOCKED,"<NOSE GEAR STRUT, HAS EFFECT, COLLAPSED>","<NOSE GEAR STRUT, HAS EFFECT, COLLAPSED>"
19810213004059A,HAD ELEVATOR TAB TRIMMED NOSE DOWN. PORPOISED ON ATTEMPTED TAKEOFF. COLLAPSED NOSE GEAR.                           ,"<ELEVATOR TAB, HAS EFFECT, TRIMMED NOSE DOWN>","<ELEVATOR TAB, HAS EFFECT, TRIMMED NOSE DOWN>"
19810121002899A,"ICED-UP, NEAR GROSS. CIRCLED TO LAND, FAILED TO SET PROPS OR USE DEICE SYSTEMS. GROUND IMPACT SHORT OF RUNWAY.     ","<GROSS, LOCATION, ICED-UP>","<GROSS, LOCATION, ICED-UP>"
19810109007849I,CREW MADE PRECATIONARY LANDING AFTER DETECTING FUEL FUMES IN CABIN. AFT FUEL CAP FOUND IMPROPERLY INSTALLED.       ,"<CREW, HAS CAUSE, FUEL FUMES IN CABIN>
<CREW, HAS EFFECT, PRECAUTIONARY LANDING>
<FUEL FUMES IN CABIN, HAS CAUSE, IMPROPERLY INSTALLED AFT FUEL CAP>","<CREW, HAS CAUSE, FUEL FUMES IN CABIN>
<CREW, HAS EFFECT, PRECAUTIONARY LANDING>
<FUEL FUMES IN CABIN, HAS CAUSE, IMPROPERLY INSTALLED AFT FUEL CAP>"
19801225078089A,FORGOT TO REMOVE WHEELS & TOWBAR PRIOR TO FLIGHT. TOWBAR STRUCK GROUND FIRST ON LANDING. HELICOPTER ROLLED OVER.   ,"<TOWBAR, USED BY, HELICOPTER>
<TOWBAR, HAS EFFECT, STRUCK GROUND>
<HELICOPTER, HAS CAUSE, TOWBAR STRUCK GROUND>
<HELICOPTER, HAS EFFECT, ROLLED OVER>","<TOWBAR, USED BY, HELICOPTER>
<TOWBAR, HAS EFFECT, STRUCK GROUND>
<HELICOPTER, HAS CAUSE, TOWBAR STRUCK GROUND>
<HELICOPTER, HAS EFFECT, ROLLED OVER>"
19801123080039A,"REAR SEAT FELL FORWARD, JAMMED REAR STICK FORWARD. FOUND RESTRAINT FOR SEAT BACK BROKEN.                           ","<REAR SEAT, HAS EFFECT, FELL FORWARD>
<REAR SEAT, HAS EFFECT, JAMMED REAR STICK FORWARD>
<RESTRAINT FOR SEAT BACK, HAS CAUSE, BROKEN>","<REAR SEAT, HAS EFFECT, FELL FORWARD>
<REAR SEAT, HAS EFFECT, JAMMED REAR STICK FORWARD>
<RESTRAINT FOR SEAT BACK, HAS CAUSE, BROKEN>"
19810319010689A,ENGINE QUIT DUE TO FUEL EXHAUSTION ON RIGHT TANK. SELECTED LEFT TANK. FAILED TO USE BOOST PUMP. NOSED OVER LANDING.,"<ENGINE QUIT, HAS CAUSE, FUEL EXHAUSTION ON RIGHT TANK>","<ENGINE QUIT, HAS CAUSE, FUEL EXHAUSTION ON RIGHT TANK>"
19810308035069I,DURING LANDING ATC COULD NOT UNDERSTAND PILOT. LATER INVESTIGATION REVEALED AND EXPIRED MEDICAL CERTIFICATE.       ,"<PILOT, HAS CAUSE, EXPIRED MEDICAL CERTIFICATE>","<PILOT, HAS CAUSE, EXPIRED MEDICAL CERTIFICATE>"
19810315025039I,ENROUTE PILOT SMELLED SMOKE AND SAW FIRE IN AFT PART OF AIRCRAFT. EMERGENCY LANDING. BATTERY BURNED. NO BATTERY LID,"<PILOT, SMELLED, SMOKE>
<PILOT, SAW, FIRE>
<FIRE, LOCATION, AFT PART OF AIRCRAFT>
<BATTERY, BURNED, TRUE>
<BATTERY, HAS EFFECT, NO BATTERY LID>","<PILOT, SMELLED, SMOKE>
<PILOT, SAW, FIRE>
<FIRE, LOCATION, AFT PART OF AIRCRAFT>
<BATTERY, BURNED, TRUE>
<BATTERY, HAS EFFECT, NO BATTERY LID>"
19810422034239I,RETURNED AFTER TAKEOFF DUE TO OIL ON WINDSHIELD. OIL FILLER CAP HAD COME OFF.                                      ,"<OIL ON WINDSHIELD, HAS CAUSE, OIL FILLER CAP HAD COME OFF>","<OIL ON WINDSHIELD, HAS CAUSE, OIL FILLER CAP HAD COME OFF>"
19810518044989I,DURING TAXI AIRCRAFT HAD NO STEERING OR BRAKES. HYDRAULIC SWITCH FOUND IN OFF POSITION.                            ,"<TAXI AIRCRAFT, INSTANCE OF, AIRCRAFT>","<TAXI AIRCRAFT, INSTANCE OF, AIRCRAFT>"
19810503034279I,STARTED HELICOPTER WITH MAIN ROTOR STILL TIED DOWN. LEAD WEIGHT ON TIEDOWN STRUCK VERT FIN AND ROTOR BLADE.        ,"<HELICOPTER, PART OF, MAIN ROTOR>","<HELICOPTER, PART OF, MAIN ROTOR>"
19810309010619A,FORGOT TO ENRICH MIXTURE FOR LANDING. ENGINE QUIT DUE TO LEAN MIXTURE. LANDED SHORT OF AIRPORT IN A SWAMP.         ,"<ENGINE, HAS CAUSE, LEAN MIXTURE>
<LANDED SHORT OF AIRPORT, LOCATION, SWAMP>","<ENGINE, HAS CAUSE, LEAN MIXTURE>
<LANDED SHORT OF AIRPORT, LOCATION, SWAMP>"
19810329019909I,DURING TAKEOFF NOSE GEAR AND STRUT FELL OFF.  SCISSORS PIN NOT INSTALLED.                                          ,"<NOSE GEAR AND STRUT, HAS EFFECT, FELL OFF>
<SCISSORS PIN, NOT INSTALLED, NOSE GEAR AND STRUT>","<NOSE GEAR AND STRUT, HAS EFFECT, FELL OFF>
<SCISSORS PIN, NOT INSTALLED, NOSE GEAR AND STRUT>"
19810303007119A,VEERED OFF RUNWAY ON LANDING.  HIT PARKED AIRPLANE.  NEWLY INSTALLED CARPETING RESTRICTED RUDDER PEDAL MOVEMENT.   ,"<RUDDER PEDAL MOVEMENT, HAS CAUSE, NEWLY INSTALLED CARPETING>","<RUDDER PEDAL MOVEMENT, HAS CAUSE, NEWLY INSTALLED CARPETING>"
19810414020139A,FORGOT TO REMOVE ENGINE NACELLE COVERS. ENGINE OVERHEATED. STRUCK DITCH ON EMERGENCY LANDING IN A PASTURE.         ,"<ENGINE, HAS CAUSE, FORGOT TO REMOVE ENGINE NACELLE COVERS>
<ENGINE, HAS EFFECT, OVERHEATED>
<EMERGENCY LANDING, LOCATION, PASTURE>
<EMERGENCY LANDING, HAS EFFECT, STRUCK DITCH>","<ENGINE, HAS CAUSE, FORGOT TO REMOVE ENGINE NACELLE COVERS>
<ENGINE, HAS EFFECT, OVERHEATED>
<EMERGENCY LANDING, LOCATION, PASTURE>
<EMERGENCY LANDING, HAS EFFECT, STRUCK DITCH>"
19810516026109A,"FAILED TO LOCK CANOPY BEFORE TAKEOFF. CANOPY CAME OPEN. LOST CONTROL. LANDED IN MUDDY FIELD, FLIPPED OVER.         ","<CANOPY, FOLLOWED BY, CAME OPEN>
<CAME OPEN, HAS EFFECT, LOST CONTROL>
<LOST CONTROL, HAS EFFECT, LANDED IN MUDDY FIELD>
<LANDED IN MUDDY FIELD, HAS EFFECT, FLIPPED OVER>","<CANOPY, FOLLOWED BY, CAME OPEN>
<CAME OPEN, HAS EFFECT, LOST CONTROL>
<LOST CONTROL, HAS EFFECT, LANDED IN MUDDY FIELD>
<LANDED IN MUDDY FIELD, HAS EFFECT, FLIPPED OVER>"
19810315009829A,"USED FLAPS IN PLACE OF SPEED BRAKE. OVERSHOT RUNWAY. STALLED, TRYING A GO-AROUND FOR ALTERNATE RUNWAY.             ","<FLAPS, USED BY, SPEED BRAKE>","<FLAPS, USED BY, SPEED BRAKE>"
19810424018779A,SPOILERS WERE DEPLOYED ON CLIMBOUT ON GLIDER. TOW PILOT RELEASED GLIDER TO CLEAR WIRES. GLIDER CRASHED.            ,"<GLIDER, USED BY, TOW PILOT>","<GLIDER, USED BY, TOW PILOT>"
19810521027239A,TOOK OFF WITH NOSE WHEEL DISCONNECTED. AIRPLANE RAN OFF RUNWAY ON LANDING.                                         ,"<AIRPLANE, HAS CAUSE, NOSE WHEEL DISCONNECTED>","<AIRPLANE, HAS CAUSE, NOSE WHEEL DISCONNECTED>"
19810301019129A,"VEERED OFF RUNWAY ON LANDING. UNABLE TO CORRECT. RUDDER PEDAL BLOCKED BY LOOSE CONTROL LOCK, LYING ON FLOOR.       ","<RUDDER PEDAL, BLOCKED BY, LOOSE CONTROL LOCK>","<RUDDER PEDAL, BLOCKED BY, LOOSE CONTROL LOCK>"
19810514025209A,ENGINE LOST POWER ON TAKEOFF. LANDED IN SWAMPY TUNDRA END OF RUNWAY. NOSED OVER. FOUND RAG IN ENGINE AIR INTAKE.   ,"<ENGINE, HAS CAUSE, RAG IN ENGINE AIR INTAKE>","<ENGINE, HAS CAUSE, RAG IN ENGINE AIR INTAKE>"
19810519026869A,TRIED TO TAKE OFF WITH SKIDS TIED DOWN. HELICOPTER FELL OFF HELIPAD ONTO LOWER DECK. TIE-DOWN NOT FLAGGED.         ,"<HELICOPTER, HAS CAUSE, SKIDS TIED DOWN>","<HELICOPTER, HAS CAUSE, SKIDS TIED DOWN>"
19810507022549A,"FAILED TO ASSURE DOOR SECURED PRIOR TO TAKEOFF. DOOR OPEN ON CLIMBOUT. LOST CONTROL, CRASH-LANDED OFF END OF RUNWAY","<DOOR, SECURED PRIOR TO, TAKEOFF>
<DOOR, OPEN ON, CLIMBOUT>
<LOST CONTROL, HAS EFFECT, CRASH-LANDED>
<CRASH-LANDED, LOCATION, OFF END OF RUNWAY>","<DOOR, SECURED PRIOR TO, TAKEOFF>
<DOOR, OPEN ON, CLIMBOUT>
<LOST CONTROL, HAS EFFECT, CRASH-LANDED>
<CRASH-LANDED, LOCATION, OFF END OF RUNWAY>"
19810312009169A,UNABLE TO LIFT-OFF DURING TAKEOFF FROM A FARM ROAD DUE TO FROST ON AIRPLANE. RIGHT WING STRUCK A TREE.             ,"<FROST, HAS CAUSE, UNABLE TO LIFT-OFF>","<FROST, HAS CAUSE, UNABLE TO LIFT-OFF>"
19810718058739I,AIRCRAFT TOUCHED DOWN ON CONCRETE PART OF DRAINAGE AREA ON NEW AIRPORT. DAMAGED GEAR PROPELLER AND WING.           ,"<AIRCRAFT, LOCATION, NEW AIRPORT>","<AIRCRAFT, LOCATION, NEW AIRPORT>"
19810616042779I,"PILOT ATTEMPTED LIFTOFF WHILE STILL TIED DOWN, POOR PRE-FLIGHT.                                                    ","<PILOT, HAS CAUSE, POOR PRE-FLIGHT>","<PILOT, HAS CAUSE, POOR PRE-FLIGHT>"
19810710059589I,ZA AFTER TAKEOFF PIECE OF COWLING DEPARTED AIRCRAFT. RETURNED. FOUND LATCHES HAD NOT BEEN SECURED PROPERLY.        ,"<PIECE OF COWLING, DEPARTED, AIRCRAFT>","<PIECE OF COWLING, DEPARTED, AIRCRAFT>"
19810729046009A,TRIED TO TAKE OFF WITH GROUND MAN FUELING HELICOPTER. LOST CONTROL AT END OF FUEL HOSE.                            ,"<GROUND MAN, USED BY, HELICOPTER>","<GROUND MAN, USED BY, HELICOPTER>"
19810729048869A,LEFT BRAKE INOPERATIVE ON LANDING.  RAN OFF ROAD INTO TREES.  FOUND BRAKE RESERVOIR EMPTY.                         ,"<LEFT BRAKE, HAS EFFECT, INOPERATIVE ON LANDING>
<VEHICLE, HAS CAUSE, LEFT BRAKE INOPERATIVE>
<VEHICLE, HAS EFFECT, RAN OFF ROAD INTO TREES>
<BRAKE RESERVOIR, HAS EFFECT, EMPTY>","<LEFT BRAKE, HAS EFFECT, INOPERATIVE ON LANDING>
<VEHICLE, HAS CAUSE, LEFT BRAKE INOPERATIVE>
<VEHICLE, HAS EFFECT, RAN OFF ROAD INTO TREES>
<BRAKE RESERVOIR, HAS EFFECT, EMPTY>"
19810801064069I,"ZA FUEL LEAKING IN FLIGHT,RETURNED, DURING LANDING NOSE GEAR WALKING BEAM FAILED. WALKING BEAM PN 1-261.           ","<ZA, HAS CAUSE, FUEL LEAKING IN FLIGHT>
<ZA, HAS EFFECT, RETURNED>
<NOSE GEAR WALKING BEAM, HAS EFFECT, FAILED>
<WALKING BEAM, PART OF, NOSE GEAR>
<WALKING BEAM, INSTANCE OF, PN 1-261>","<ZA, HAS CAUSE, FUEL LEAKING IN FLIGHT>
<ZA, HAS EFFECT, RETURNED>
<NOSE GEAR WALKING BEAM, HAS EFFECT, FAILED>
<WALKING BEAM, PART OF, NOSE GEAR>
<WALKING BEAM, INSTANCE OF, PN 1-261>"
19810720043449A,RAN OUT OF FUEL EN ROUTE. CRASHED ON FORCED LANDING. REPORTED FUEL STOLEN AT LAST STOP. FAILED TO CHECK FUEL.      ,"<CRASHED, HAS CAUSE, RAN OUT OF FUEL>
<RAN OUT OF FUEL, HAS CAUSE, FUEL STOLEN>
<CRASHED, HAS CAUSE, FAILED TO CHECK FUEL>","<CRASHED, HAS CAUSE, RAN OUT OF FUEL>
<RAN OUT OF FUEL, HAS CAUSE, FUEL STOLEN>
<CRASHED, HAS CAUSE, FAILED TO CHECK FUEL>"
19810624044319I,ZA PILOT LANDED IN FIELD AFTER RUNNING OUT OF FUEL. STATED HE FILLED TANK NIGHT BEFORE BUT DID NOT CHECK ON PREFLT ,"<ZA PILOT, INSTANCE OF, PILOT>","<ZA PILOT, INSTANCE OF, PILOT>"
19810719064149I,NOSE GEAR INDICATED UNSAFE. COLLAPSED ON LANDING. LOW NOSE STRUT BINDING ON DRAG BRACE. DRAG BRACE PULLED LOOSE.   ,"<NOSE GEAR, HAS EFFECT, UNSAFE>
<NOSE GEAR, HAS CAUSE, LOW NOSE STRUT BINDING ON DRAG BRACE>
<NOSE GEAR, HAS EFFECT, COLLAPSED ON LANDING>
<DRAG BRACE, HAS EFFECT, PULLED LOOSE>","<NOSE GEAR, HAS EFFECT, UNSAFE>
<NOSE GEAR, HAS CAUSE, LOW NOSE STRUT BINDING ON DRAG BRACE>
<NOSE GEAR, HAS EFFECT, COLLAPSED ON LANDING>
<DRAG BRACE, HAS EFFECT, PULLED LOOSE>"
19810622037779A,PILOT ENGROSSED IN RETRACTING ENGINE ON MOTORIZED GLIDER LOST EXCESS ALTITUDE AND CRASHED ON RIDGE.                ,"<PILOT, USED BY, MOTORIZED GLIDER>","<PILOT, USED BY, MOTORIZED GLIDER>"
19810627056699I,"DURING TAXI AT NIGHT STRUCK UNLIGHTED RUNWAY LIGHT, DAMAGING 2 BLADES ON RIGHT PROPELLER.                          ","<UNLIGHTED RUNWAY LIGHT, STRUCK BY, TAXI AT NIGHT>
<2 BLADES ON RIGHT PROPELLER, DAMAGED BY, STRUCK UNLIGHTED RUNWAY LIGHT>","<UNLIGHTED RUNWAY LIGHT, STRUCK BY, TAXI AT NIGHT>
<2 BLADES ON RIGHT PROPELLER, DAMAGED BY, STRUCK UNLIGHTED RUNWAY LIGHT>"
19810802046809A,ENGINES QUIT DUE TO FUEL VENTS BEING PLUGGED. AIRCRAFT DAMAGED DURING EMERGENCY LANDING.                           ,"<ENGINES, HAS CAUSE, FUEL VENTS BEING PLUGGED>
<AIRCRAFT, HAS EFFECT, DAMAGED DURING EMERGENCY LANDING>","<ENGINES, HAS CAUSE, FUEL VENTS BEING PLUGGED>
<AIRCRAFT, HAS EFFECT, DAMAGED DURING EMERGENCY LANDING>"
19810731058459A,PILOT TOOK OFF WITH CONTROL LOCK ON AND CRASHED AFTER CLIMBING TO ALTITUDE OF FORTY FEET.                          ,"<PILOT, HAS CAUSE, CONTROL LOCK ON>
<PILOT, HAS EFFECT, CRASHED>
<CRASHED, FOLLOWS, TOOK OFF>
<TOOK OFF, EVENT DISTANCE, FORTY FEET>","<PILOT, HAS CAUSE, CONTROL LOCK ON>
<PILOT, HAS EFFECT, CRASHED>
<CRASHED, FOLLOWS, TOOK OFF>
<TOOK OFF, EVENT DISTANCE, FORTY FEET>"
19810723053069I,NOSE BAGGAGE DOOR OPENED ON TAKEOFF AS LUGGAGE SHIFTED AGAINST DOOR. LUGGAGE FELL OUT. ABORTED. ADDED EXTRA LATCH. ,"<NOSE BAGGAGE DOOR, HAS CAUSE, LUGGAGE SHIFTED AGAINST DOOR>
<LUGGAGE, HAS EFFECT, FELL OUT>
<TAKEOFF, HAS EFFECT, ABORTED>
<NOSE BAGGAGE DOOR, HAS EFFECT, OPENED ON TAKEOFF>
<EXTRA LATCH, HAS EFFECT, ADDED>","<NOSE BAGGAGE DOOR, HAS CAUSE, LUGGAGE SHIFTED AGAINST DOOR>
<LUGGAGE, HAS EFFECT, FELL OUT>
<TAKEOFF, HAS EFFECT, ABORTED>
<NOSE BAGGAGE DOOR, HAS EFFECT, OPENED ON TAKEOFF>
<EXTRA LATCH, HAS EFFECT, ADDED>"
19810615044999I,ABORTED TAKEOFF DUE TO WARNING HORN. RECYCLED FLAPS HORN STOPPED.                                                  ,"<ABORTED TAKEOFF, HAS CAUSE, WARNING HORN>","<ABORTED TAKEOFF, HAS CAUSE, WARNING HORN>"
19810623052439I,ZA UNLATCHED ACCESS DOOR TORE OFF IN FLIGHT. MECHANIC FAILED TO FASTEN. PILOT FAILED TO CHECK.                     ,"<ACCESS DOOR, HAS CAUSE, UNLATCHED>","<ACCESS DOOR, HAS CAUSE, UNLATCHED>"
19810719042119A,UNABLE TO STOP RIGHT DRIFT ON TAKEOFF CLIMB WITH CAMERA MOUNTED ON WING STRUT. TRIP LINE ON WING REDUCED LIFT.     ,"<RIGHT DRIFT ON TAKEOFF CLIMB, HAS CAUSE, CAMERA MOUNTED ON WING STRUT>
<TRIP LINE ON WING, HAS EFFECT, REDUCED LIFT>","<RIGHT DRIFT ON TAKEOFF CLIMB, HAS CAUSE, CAMERA MOUNTED ON WING STRUT>
<TRIP LINE ON WING, HAS EFFECT, REDUCED LIFT>"
19810727060849A,TRIED TO TAKE OFF WITH TIEDOWN ROPE ATTACHED TO SKID. LOST CONTROL. HELICOPTER ROLLED OFF TOP OF BUILDING.         ,"<HELICOPTER, HAS CAUSE, TIEDOWN ROPE ATTACHED TO SKID>","<HELICOPTER, HAS CAUSE, TIEDOWN ROPE ATTACHED TO SKID>"
19810630037449A,TRIED TO TAKE OFF WITH UNDER INFLATED TIRE. TIRE WENT FLAT. LOST CONTROL. RAN OFF RUNWAY AND OVERTURNED.           ,"<TAKE OFF, HAS CAUSE, UNDER INFLATED TIRE>
<TIRE, HAS EFFECT, WENT FLAT>
<CONTROL, HAS CAUSE, TIRE WENT FLAT>
<RUNWAY, HAS CAUSE, LOST CONTROL>
<RUNWAY, HAS EFFECT, OVERTURNED>","<TAKE OFF, HAS CAUSE, UNDER INFLATED TIRE>
<TIRE, HAS EFFECT, WENT FLAT>
<CONTROL, HAS CAUSE, TIRE WENT FLAT>
<RUNWAY, HAS CAUSE, LOST CONTROL>
<RUNWAY, HAS EFFECT, OVERTURNED>"
19810625036259A,"TRIED TO TAKEOFF FROM TRAILER-BED WITH ONE SKID TIE-DOWN STILL FASTENED. HELICOPTER TOPPLED OVER, HIT GROUND CREW. ","<HELICOPTER, HAS CAUSE, SKID TIE-DOWN STILL FASTENED>
<HELICOPTER, HAS EFFECT, TOPPLED OVER>
<HELICOPTER, HAS EFFECT, HIT GROUND CREW>","<HELICOPTER, HAS CAUSE, SKID TIE-DOWN STILL FASTENED>
<HELICOPTER, HAS EFFECT, TOPPLED OVER>
<HELICOPTER, HAS EFFECT, HIT GROUND CREW>"
19810710045939A,"UNABLE TO ROTATE. ABORTED TOO LATE. HIT AUTO OFF END OF RUNWAY. FACTORS; PARK BRAKE ON, TRIM NOSE DOWN, AIR DENSITY","<RUNWAY, HIT, AUTO OFF>","<RUNWAY, HIT, AUTO OFF>"
19810528031229A,PILOT FORGOT TO USE EMERGENCY GEAR LOWERING SYSTEM TO LOWER LANDING GEAR. LANDED GEAR UP.                          ,"<PILOT, HAS CAUSE, FORGOT TO USE EMERGENCY GEAR LOWERING SYSTEM>","<PILOT, HAS CAUSE, FORGOT TO USE EMERGENCY GEAR LOWERING SYSTEM>"
19810706038519A,LANDING GEAR OLEO STRUT CAME APART DURING TAKEOFF. AIRCRAFT GEAR COLLAPSED AND AIRPLANE NOSED OVER DURING LANDING. ,"<LANDING GEAR OLEO STRUT, HAS EFFECT, CAME APART DURING TAKEOFF>
<AIRCRAFT GEAR, HAS EFFECT, COLLAPSED>
<AIRPLANE, HAS EFFECT, NOSED OVER DURING LANDING>","<LANDING GEAR OLEO STRUT, HAS EFFECT, CAME APART DURING TAKEOFF>
<AIRCRAFT GEAR, HAS EFFECT, COLLAPSED>
<AIRPLANE, HAS EFFECT, NOSED OVER DURING LANDING>"
19810917083489I,"LOST AIRSPEED, ALTITUDE AND VSI ON CLIMBOUT. LOST ELECTRIC POWER.  TAPE ON STATIC PORTS, BAD CIRCUIT BREAKER.      ","<AIRSPEED, LOST, CLIMBOUT>
<ALTITUDE, LOST, CLIMBOUT>
<VSI, LOST, CLIMBOUT>
<ELECTRIC POWER, LOST, CLIMBOUT>
<STATIC PORTS, TAPE ON, CLIMBOUT>
<CIRCUIT BREAKER, BAD, CLIMBOUT>","<AIRSPEED, LOST, CLIMBOUT>
<ALTITUDE, LOST, CLIMBOUT>
<VSI, LOST, CLIMBOUT>
<ELECTRIC POWER, LOST, CLIMBOUT>
<STATIC PORTS, TAPE ON, CLIMBOUT>
<CIRCUIT BREAKER, BAD, CLIMBOUT>"
19810814063719I,ZA ZG ZH ZK HEAVY RAIN WITH OIL ON WINDSHIELD. LANDED OK. NO OIL LEAKS. ALSO NON COMPLIANCE WITH 91.27 AND 91.31.  ,"<HEAVY RAIN, HAS EFFECT, OIL ON WINDSHIELD>","<HEAVY RAIN, HAS EFFECT, OIL ON WINDSHIELD>"
